,Original.ID,Sample.ID,Density,ASVOTU,Norm,Depth,Location,Season,Pielou,Shannon,Chao1,Euclidean,Aitchinson
222,13,sample-164,High,ASV,Rarefaction,fifty,Facility 3,Winter,0.57712147,2.323116886,57,15535.09533,31.63482088
223,14,sample-166,High,ASV,Rarefaction,fifty,Facility 3,Spring,0.635805761,2.3913927,43,21832.48692,32.05531768
224,14,sample-167,High,ASV,Rarefaction,fifty,Facility 3,Winter,0.539225006,2.076095863,47,29115.85081,32.17412186
225,2,sample-174,High,ASV,Rarefaction,fifty,Facility 3,Spring,0.306654627,0.762008123,12,42057.03566,21.51612206
226,22,sample-180,High,ASV,Rarefaction,fifty,Facility 3,Spring,0.320968737,0.992127993,22,26484.05746,20.05868736
227,24,sample-186,High,ASV,Rarefaction,fifty,Facility 3,Winter,0.100300147,0.195175075,7,37367.63438,14.96876581
228,3,sample-197,High,ASV,Rarefaction,fifty,Facility 3,Winter,0.523767853,1.745301604,28,29556.41171,27.59146309
229,17,sample-20,High,ASV,Rarefaction,fifty,Facility 2,Spring,0.516536078,1.851016819,36,15968.69107,24.87167574
230,34,sample-207,High,ASV,Rarefaction,fifty,Facility 3,Winter,0.27022179,0.484172451,6,33725.75409,14.8039235
231,17,sample-21,High,ASV,Rarefaction,fifty,Facility 2,Winter,0.483521542,1.829737205,45,18487.45051,23.97974471
232,4,sample-221,High,ASV,Rarefaction,fifty,Facility 3,Winter,0.428852072,1.796742117,66,28553.36419,29.33805675
233,40,sample-223,High,ASV,Rarefaction,fifty,Facility 3,Spring,0.412444858,1.374350617,28,23352.43243,23.69785389
234,18,sample-23,High,ASV,Rarefaction,fifty,Facility 2,Spring,0.305705099,1.09550001,36,25761.66103,25.52961927
235,46,sample-241,High,ASV,Rarefaction,fifty,Facility 3,Winter,0.513494255,2.02894095,55,27434.42422,35.64465149
236,47,sample-243,High,ASV,Rarefaction,fifty,Facility 3,Spring,0.395306026,1.287945196,26,26527.7926,26.15539306
237,5,sample-249,High,ASV,Rarefaction,fifty,Facility 3,Spring,0.361434877,1.448389975,55,35925.0138,33.5782295
238,50,sample-251,High,ASV,Rarefaction,fifty,Facility 3,Fall,0.551824139,1.730241397,23,22821.55272,25.20652956
239,19,sample-26,High,ASV,Rarefaction,fifty,Facility 2,Spring,0.296940692,0.967461441,26,40337.84753,23.70101674
240,7,sample-263,High,ASV,Rarefaction,fifty,Facility 3,Fall,0.590463971,2.417562948,61,19127.60495,31.66502254
241,8,sample-266,High,ASV,Rarefaction,fifty,Facility 3,Fall,0.139628907,0.470171835,29,45603.16766,23.24317999
242,8,sample-267,High,ASV,Rarefaction,fifty,Facility 3,Spring,0.361343561,1.252321352,32,34137.34835,24.59373298
243,8,sample-268,High,ASV,Rarefaction,fifty,Facility 3,Winter,0.535919332,2.137773664,54.5,25304.21459,30.38283508
244,9,sample-270,High,ASV,Rarefaction,fifty,Facility 3,Winter,0.259972811,0.791493058,21,30374.09441,21.42423222
245,E13,sample-274,High,ASV,Rarefaction,fifty,Facility 3,Spring,0.5721781,1.421809166,12,32573.08594,26.92160091
246,E9,sample-283,High,ASV,Rarefaction,fifty,Facility 3,Spring,0.423818867,1.62265046,46,33642.1192,33.73114655
247,9,sample-284,High,ASV,Rarefaction,fifty,Facility 1,Fall,0.536875947,2.089424708,49,21457.65604,30.10785475
248,10,sample-286,High,ASV,Rarefaction,fifty,Facility 1,Spring,0.452657251,1.308347735,18,32787.72423,21.24447062
249,10,sample-287,High,ASV,Rarefaction,fifty,Facility 1,Winter,0.574338579,2.397511653,65,20068.60263,33.17623556
250,11,sample-290,High,ASV,Rarefaction,fifty,Facility 1,Winter,0.607568795,2.423582229,54,20583.32956,33.77282289
251,13,sample-295,High,ASV,Rarefaction,fifty,Facility 1,Spring,0.357167761,1.226509522,32,34830.21729,22.97236885
252,14,sample-299,High,ASV,Rarefaction,fifty,Facility 1,Winter,0.339168177,1.13017773,28,25486.32633,22.01391755
253,20,sample-312,High,ASV,Rarefaction,fifty,Facility 1,Spring,0.594670449,0.82438829,4,25665.42341,14.66117822
254,28,sample-332,High,ASV,Rarefaction,fifty,Facility 1,Fall,0.596557021,1.373623304,10,26367.39771,18.08895606
255,21,sample-34,High,ASV,Rarefaction,fifty,Facility 2,Fall,0.30623618,0.760968319,12,33266.00473,17.75584648
256,31,sample-340,High,ASV,Rarefaction,fifty,Facility 1,Fall,0.166750764,0.462331289,16,41434.71629,15.55897073
257,35,sample-346,High,ASV,Rarefaction,fifty,Facility 1,Fall,0.164504096,0.228051101,4,44607.23221,13.14267918
258,21,sample-35,High,ASV,Rarefaction,fifty,Facility 2,Winter,0.339591602,1.143505385,29,23158.4638,19.75845728
259,36,sample-350,High,ASV,Rarefaction,fifty,Facility 1,Spring,0.394322665,1.040640119,14,32880.80848,19.53656911
260,39,sample-355,High,ASV,Rarefaction,fifty,Facility 1,Fall,0.559169766,2.612904605,109.5,19459.96341,40.27141309
261,39,sample-357,High,ASV,Rarefaction,fifty,Facility 1,Winter,0.409414262,1.520389367,41,22161.57445,23.42970571
262,4,sample-359,High,ASV,Rarefaction,fifty,Facility 1,Spring,0.499551413,1.566340566,23,26366.77257,24.3920145
263,4,sample-360,High,ASV,Rarefaction,fifty,Facility 1,Winter,0.485391336,1.987359379,60.5,29460.24106,32.54304949
264,40,sample-362,High,ASV,Rarefaction,fifty,Facility 1,Spring,0.499966229,1.62893824,26,30596.81592,23.00135075
265,41,sample-364,High,ASV,Rarefaction,fifty,Facility 1,Fall,0.689490927,2.899097413,67,14614.04351,36.61599564
266,41,sample-366,High,ASV,Rarefaction,fifty,Facility 1,Winter,0.437372883,2.055862648,110.5,23638.82843,33.68677503
267,42,sample-369,High,ASV,Rarefaction,fifty,Facility 1,Winter,0.553776483,1.658966082,20,18014.3883,21.62106087
268,22,sample-37,High,ASV,Rarefaction,fifty,Facility 2,Spring,0.456231621,1.292601516,17,26889.3158,20.64263837
269,43,sample-370,High,ASV,Rarefaction,fifty,Facility 1,Fall,0.55196432,2.599492637,112.6666667,17480.3715,37.20262916
270,43,sample-372,High,ASV,Rarefaction,fifty,Facility 1,Winter,0.300349591,1.180922221,51,23083.28787,22.71723722
271,45,sample-377,High,ASV,Rarefaction,fifty,Facility 1,Winter,0.025498427,0.05602577,9,48613.58596,15.62057666
272,46,sample-378,High,ASV,Rarefaction,fifty,Facility 1,Fall,0.266630574,0.755421301,17,40990.87817,24.25265527
273,46,sample-379,High,ASV,Rarefaction,fifty,Facility 1,Spring,0.607356765,2.255463118,41,18424.80359,30.59386217
274,22,sample-38,High,ASV,Rarefaction,fifty,Facility 2,Winter,0.415711482,1.609302711,51.33333333,19451.14124,27.58026927
275,46,sample-380,High,ASV,Rarefaction,fifty,Facility 1,Winter,0.608336136,2.403684338,52,20213.93186,32.78398642
276,5,sample-390,High,ASV,Rarefaction,fifty,Facility 1,Fall,0.411045769,1.696441127,65,25276.54385,29.97787852
277,5,sample-392,High,ASV,Rarefaction,fifty,Facility 1,Winter,0.223900823,0.761530894,30.33333333,35400.00499,21.44107683
278,6,sample-401,High,ASV,Rarefaction,fifty,Facility 1,Winter,0.351067962,1.437393202,60,31767.21274,29.14647788
279,8,sample-404,High,ASV,Rarefaction,fifty,Facility 1,Fall,0.721351074,3.054277273,69,13109.29147,39.52355114
280,8,sample-405,High,ASV,Rarefaction,fifty,Facility 1,Spring,0.559472271,1.989118653,36,23085.18405,28.09318934
281,8,sample-406,High,ASV,Rarefaction,fifty,Facility 1,Winter,0.612943234,2.5395064,66,20882.81801,36.05888853
282,9,sample-408,High,ASV,Rarefaction,fifty,Facility 1,Winter,0.632012326,2.544071885,56,19213.79893,34.3251457
283,25,sample-41,High,ASV,Rarefaction,fifty,Facility 2,Spring,0.287525635,0.778633854,15,28210.43954,17.66067015
284,E3,sample-413,High,ASV,Rarefaction,fifty,Facility 1,Spring,0.427549074,1.439684215,29,27917.7353,24.27192164
285,13B,sample-428,High,ASV,Rarefaction,fifty,Facility 2,Summer,0.563417808,2.267954827,56,22084.7061,28.14861645
286,15A,sample-431,High,ASV,Rarefaction,fifty,Facility 2,Summer,0.428778198,1.79643261,66,26954.0816,27.92063444
287,18A,sample-432,High,ASV,Rarefaction,fifty,Facility 2,Summer,0.511998782,1.913682294,42,27398.9159,32.61974342
288,21A,sample-435,High,ASV,Rarefaction,fifty,Facility 2,Summer,0.410710192,1.653252967,56,17862.78636,22.10521625
289,30A,sample-444,High,ASV,Rarefaction,fifty,Facility 2,Summer,0.449048103,1.738355469,48.5,23297.99335,24.93757056
290,10,sample-458,High,ASV,Rarefaction,fifty,Facility 3,Summer,0.448503627,1.754556509,50,28773.6461,25.34967846
291,12,sample-459,High,ASV,Rarefaction,fifty,Facility 3,Summer,0.354343307,1.539198379,77,22127.31855,21.36642321
292,14,sample-461,High,ASV,Rarefaction,fifty,Facility 3,Summer,0.700774972,2.987179373,74,19052.07334,39.38850239
293,26,sample-469,High,ASV,Rarefaction,fifty,Facility 3,Summer,0.530358357,2.392372037,91,18097.10304,36.41595383
294,28,sample-470,High,ASV,Rarefaction,fifty,Facility 3,Summer,0.552153931,2.391231436,77,20376.95286,26.90455151
295,40,sample-477,High,ASV,Rarefaction,fifty,Facility 3,Summer,0.316870023,1.332341048,67.33333333,22318.52901,26.37658972
296,50,sample-482,High,ASV,Rarefaction,fifty,Facility 3,Summer,0.279767681,0.969600897,32,26842.03633,19.15765533
297,8,sample-485,High,ASV,Rarefaction,fifty,Facility 3,Summer,0.667354958,2.940845936,82,15177.60861,34.44340536
298,30,sample-58,High,ASV,Rarefaction,fifty,Facility 2,Spring,0.570988305,2.046147405,36,25412.26025,31.08951518
299,30,sample-59,High,ASV,Rarefaction,fifty,Facility 2,Winter,0.632279383,2.210769645,33,18225.22138,26.03637775
300,E3,sample-86,High,ASV,Rarefaction,fifty,Facility 2,Spring,0.53978578,1.991204672,40,22239.70815,28.13955099
301,13,sample-11,High,ASV,CLR,none,Facility 2,Spring,0.974821068,1.568913984,5,27.5799558,NA
302,E2,sample-111,High,ASV,CLR,none,Facility 1,Fall,0.980062356,4.342476753,84,53.40418478,NA
303,E3,sample-116,High,ASV,CLR,none,Facility 1,Fall,0.98355032,3.652484995,41,43.89537084,NA
304,E4,sample-122,High,ASV,CLR,none,Facility 1,Winter,0.985687771,4.702405494,118,59.76492686,NA
305,E5,sample-126,High,ASV,CLR,none,Facility 1,Fall,0.984529229,4.139642781,67,50.96717578,NA
306,15,sample-13,High,ASV,CLR,none,Facility 2,Fall,0.983154343,4.190872233,71,54.09460525,NA
307,E6,sample-131,High,ASV,CLR,none,Facility 1,Fall,0.85283803,1.372589859,5,20.72223236,NA
308,E6,sample-132,High,ASV,CLR,none,Facility 1,Winter,0.985007452,4.516227135,98,50.99772998,NA
309,E7,sample-137,High,ASV,CLR,none,Facility 1,Winter,0.973889748,3.937486179,57,46.28872672,NA
310,15,sample-14,High,ASV,CLR,none,Facility 2,Spring,0.983117332,3.523019577,36,39.91753524,NA
311,E9,sample-143,High,ASV,CLR,none,Facility 2,Winter,0.968919171,3.262637484,29,29.46247833,NA
312,E9,sample-144,High,ASV,CLR,none,Facility 3,Fall,0.984564789,3.412241538,32,41.93043295,NA
313,E9,sample-145,High,ASV,CLR,none,Facility 3,Winter,0.986370199,4.231981332,73,51.44075313,NA
314,1,sample-150,High,ASV,CLR,none,Facility 3,Fall,0.984295409,2.729046351,16,34.52814656,NA
315,10,sample-153,High,ASV,CLR,none,Facility 3,Fall,0.980317272,3.709706459,44,42.84113418,NA
316,10,sample-154,High,ASV,CLR,none,Facility 3,Spring,0.982063214,3.37239251,31,39.97314995,NA
317,12,sample-159,High,ASV,CLR,none,Facility 3,Fall,0.981590994,4.383695191,87,54.88229132,NA
318,16,sample-16,High,ASV,CLR,none,Facility 2,Fall,0.986156359,3.448103167,33,43.47421628,NA
319,12,sample-160,High,ASV,CLR,none,Facility 3,Spring,0.98726617,3.713305632,43,36.91863683,NA
320,12,sample-161,High,ASV,CLR,none,Facility 3,Winter,0.976819868,3.718423552,45,35.51077417,NA
321,13,sample-162,High,ASV,CLR,none,Facility 3,Fall,0.980176369,3.686639474,43,41.14331175,NA
322,13,sample-164,High,ASV,CLR,none,Facility 3,Winter,0.980433501,3.963942908,57,45.34457941,NA
323,14,sample-166,High,ASV,CLR,none,Facility 3,Spring,0.985295209,3.728543915,44,44.6703976,NA
324,14,sample-167,High,ASV,CLR,none,Facility 3,Winter,0.983135993,3.826188612,49,45.33745665,NA
325,2,sample-174,High,ASV,CLR,none,Facility 3,Spring,0.990855108,2.462182447,12,30.13121554,NA
326,22,sample-180,High,ASV,CLR,none,Facility 3,Spring,0.972639373,3.006469593,22,29.54675178,NA
327,24,sample-186,High,ASV,CLR,none,Facility 3,Winter,0.971626701,1.890698259,7,22.80521381,NA
328,3,sample-197,High,ASV,CLR,none,Facility 3,Winter,0.983040291,3.275691291,28,38.98382643,NA
329,17,sample-20,High,ASV,CLR,none,Facility 2,Spring,0.981482861,3.51716242,36,36.33816867,NA
330,34,sample-207,High,ASV,CLR,none,Facility 3,Winter,0.983975307,1.763047074,6,21.94912951,NA
331,17,sample-21,High,ASV,CLR,none,Facility 2,Winter,0.975968345,3.71518209,45,35.58869395,NA
332,4,sample-221,High,ASV,CLR,none,Facility 3,Winter,0.983444716,4.135082741,67,43.81012976,NA
333,40,sample-223,High,ASV,CLR,none,Facility 3,Spring,0.9645253,3.247842021,29,34.19661855,NA
334,18,sample-23,High,ASV,CLR,none,Facility 2,Spring,0.979460789,3.56287301,38,37.85845596,NA
335,46,sample-241,High,ASV,CLR,none,Facility 3,Winter,0.973451393,3.918484211,56,50.93516092,NA
336,47,sample-243,High,ASV,CLR,none,Facility 3,Spring,0.984261752,3.206819808,26,37.23557887,NA
337,5,sample-249,High,ASV,CLR,none,Facility 3,Spring,0.98748701,3.974982505,56,48.72534558,NA
338,50,sample-251,High,ASV,CLR,none,Facility 3,Fall,0.97291119,3.050557408,23,35.84745155,NA
339,19,sample-26,High,ASV,CLR,none,Facility 2,Spring,0.981184272,3.196793079,26,34.23868696,NA
340,7,sample-263,High,ASV,CLR,none,Facility 3,Fall,0.981406009,4.018214354,60,45.67402662,NA
341,8,sample-266,High,ASV,CLR,none,Facility 3,Fall,0.981472649,3.338182204,30,34.80042363,NA
342,8,sample-267,High,ASV,CLR,none,Facility 3,Spring,0.980974857,3.399799782,32,35.49446809,NA
343,8,sample-268,High,ASV,CLR,none,Facility 3,Winter,0.980585325,3.911539218,54,43.5057681,NA
344,9,sample-270,High,ASV,CLR,none,Facility 3,Winter,0.972621679,2.961168525,21,31.63504196,NA
345,E13,sample-274,High,ASV,CLR,none,Facility 3,Spring,0.987885954,2.454804378,12,36.61221127,NA
346,E9,sample-283,High,ASV,CLR,none,Facility 3,Spring,0.989989179,3.790313553,46,48.23335071,NA
347,9,sample-284,High,ASV,CLR,none,Facility 1,Fall,0.977519103,3.843434664,51,43.14895581,NA
348,10,sample-286,High,ASV,CLR,none,Facility 1,Spring,0.963159481,2.83596432,19,29.46191546,NA
349,10,sample-287,High,ASV,CLR,none,Facility 1,Winter,0.983460951,4.14972106,68,48.23439784,NA
350,11,sample-290,High,ASV,CLR,none,Facility 1,Winter,0.985870337,3.950710916,55,47.70013129,NA
351,13,sample-295,High,ASV,CLR,none,Facility 1,Spring,0.979983265,3.396363185,32,33.67095466,NA
352,14,sample-299,High,ASV,CLR,none,Facility 1,Winter,0.978570648,3.260797528,28,32.79738072,NA
353,20,sample-312,High,ASV,CLR,none,Facility 1,Spring,0.989786381,1.372135279,4,20.90119713,NA
354,28,sample-332,High,ASV,CLR,none,Facility 1,Fall,0.967797854,2.228436911,10,25.18163161,NA
355,21,sample-34,High,ASV,CLR,none,Facility 2,Fall,0.961867259,2.467140808,13,26.70106335,NA
356,31,sample-340,High,ASV,CLR,none,Facility 1,Fall,0.963117093,2.67032759,16,24.17500117,NA
357,35,sample-346,High,ASV,CLR,none,Facility 1,Fall,0.985889982,1.366733722,4,19.42873411,NA
358,21,sample-35,High,ASV,CLR,none,Facility 2,Winter,0.967551836,3.322560624,31,30.62076414,NA
359,36,sample-350,High,ASV,CLR,none,Facility 1,Spring,0.975411178,2.574166018,14,27.98322308,NA
360,39,sample-355,High,ASV,CLR,none,Facility 1,Fall,0.982730444,4.610330388,109,59.24691555,NA
361,39,sample-357,High,ASV,CLR,none,Facility 1,Winter,0.975907956,3.670585118,43,35.75549841,NA
362,4,sample-359,High,ASV,CLR,none,Facility 1,Spring,0.977884769,3.066152036,23,34.57442031,NA
363,4,sample-360,High,ASV,CLR,none,Facility 1,Winter,0.979550159,4.026807146,61,46.60957302,NA
364,40,sample-362,High,ASV,CLR,none,Facility 1,Spring,0.986746033,3.214913835,26,32.6470456,NA
365,41,sample-364,High,ASV,CLR,none,Facility 1,Fall,0.986577506,4.162871386,68,51.76807817,NA
366,41,sample-366,High,ASV,CLR,none,Facility 1,Winter,0.977637634,4.63882422,115,51.77557957,NA
367,42,sample-369,High,ASV,CLR,none,Facility 1,Winter,0.975927494,2.923617491,20,31.17713231,NA
368,22,sample-37,High,ASV,CLR,none,Facility 2,Spring,0.97831911,2.771786757,17,29.73325333,NA
369,43,sample-370,High,ASV,CLR,none,Facility 1,Fall,0.980347318,4.625767711,112,55.59181045,NA
370,43,sample-372,High,ASV,CLR,none,Facility 1,Winter,0.983025473,3.865084753,51,35.88650563,NA
371,45,sample-377,High,ASV,CLR,none,Facility 1,Winter,0.936280902,2.057219409,9,23.39257378,NA
372,46,sample-378,High,ASV,CLR,none,Facility 1,Fall,0.979870628,2.77618254,17,34.59257452,NA
373,46,sample-379,High,ASV,CLR,none,Facility 1,Spring,0.980438695,3.640929752,41,43.35663742,NA
374,22,sample-38,High,ASV,CLR,none,Facility 2,Winter,0.972281856,3.783946262,49,40.77491302,NA
375,46,sample-380,High,ASV,CLR,none,Facility 1,Winter,0.984849933,3.891382112,52,47.09026945,NA
376,5,sample-390,High,ASV,CLR,none,Facility 1,Fall,0.977877325,4.096968371,66,44.30704891,NA
377,5,sample-392,High,ASV,CLR,none,Facility 1,Winter,0.970611396,3.301240938,30,32.11285769,NA
378,6,sample-401,High,ASV,CLR,none,Facility 1,Winter,0.984182043,4.029580394,60,43.40079815,NA
379,8,sample-404,High,ASV,CLR,none,Facility 1,Fall,0.988338985,4.198953474,70,55.3462218,NA
380,8,sample-405,High,ASV,CLR,none,Facility 1,Spring,0.979402098,3.509705967,36,39.53355399,NA
381,8,sample-406,High,ASV,CLR,none,Facility 1,Winter,0.976198303,4.075029768,65,51.34728854,NA
382,9,sample-408,High,ASV,CLR,none,Facility 1,Winter,0.985111043,3.965418401,56,48.03002685,NA
383,25,sample-41,High,ASV,CLR,none,Facility 2,Spring,0.963659893,2.609639367,15,26.90375147,NA
384,E3,sample-413,High,ASV,CLR,none,Facility 1,Spring,0.967245827,3.25700284,29,35.19110471,NA
385,13B,sample-428,High,ASV,CLR,none,Facility 2,Summer,0.982927636,3.991121648,58,40.54747315,NA
386,15A,sample-431,High,ASV,CLR,none,Facility 2,Summer,0.982785845,4.13231239,67,41.83513959,NA
387,18A,sample-432,High,ASV,CLR,none,Facility 2,Summer,0.978874075,3.726243224,45,45.99523478,NA
388,21A,sample-435,High,ASV,CLR,none,Facility 2,Summer,0.985523124,3.967077175,56,33.67578664,NA
389,30A,sample-444,High,ASV,CLR,none,Facility 2,Summer,0.978280371,3.807291404,49,37.31366874,NA
390,10,sample-458,High,ASV,CLR,none,Facility 3,Summer,0.985901997,3.856871295,50,36.986747,NA
391,12,sample-459,High,ASV,CLR,none,Facility 3,Summer,0.985867783,4.307697869,79,34.19061479,NA
392,14,sample-461,High,ASV,CLR,none,Facility 3,Summer,0.987776247,4.210573929,71,55.30638446,NA
393,26,sample-469,High,ASV,CLR,none,Facility 3,Summer,0.986180127,4.459298033,92,53.14048448,NA
394,28,sample-470,High,ASV,CLR,none,Facility 3,Summer,0.983232272,4.270969676,77,40.11999236,NA
395,40,sample-477,High,ASV,CLR,none,Facility 3,Summer,0.984922965,4.155890041,68,41.16359375,NA
396,50,sample-482,High,ASV,CLR,none,Facility 3,Summer,0.98735557,3.421913647,32,29.30187101,NA
397,8,sample-485,High,ASV,CLR,none,Facility 3,Summer,0.988291017,4.355121047,82,49.4493925,NA
398,30,sample-58,High,ASV,CLR,none,Facility 2,Spring,0.986874075,3.536481939,36,43.61118984,NA
399,30,sample-59,High,ASV,CLR,none,Facility 2,Winter,0.981517631,3.46118503,34,37.07325858,NA
400,E3,sample-86,High,ASV,CLR,none,Facility 2,Spring,0.981510908,3.64491149,41,40.33883721,NA
401,13,sample-11,High,OTU,Rarefaction,ten,Facility 2,Spring,0.252067011,0.405686204,5,9409.013263,15.7961943
402,E2,sample-111,High,OTU,Rarefaction,ten,Facility 1,Fall,0.656734197,2.720938256,63.25,2961.96205,24.98439863
403,E3,sample-116,High,OTU,Rarefaction,ten,Facility 1,Fall,0.57823143,1.760438564,21,4789.168753,19.42305556
404,E4,sample-122,High,OTU,Rarefaction,ten,Facility 1,Winter,0.603121127,2.845826359,114.3333333,2684.760579,26.39309517
405,E5,sample-126,High,OTU,Rarefaction,ten,Facility 1,Fall,0.46149842,1.786553151,48.75,5566.886004,21.8376849
406,15,sample-13,High,OTU,Rarefaction,ten,Facility 2,Fall,0.657541739,2.559034287,50,3529.539044,23.86797913
407,E6,sample-131,High,OTU,Rarefaction,ten,Facility 1,Fall,0.00512325,0.008245553,5.5,9943.010244,11.43898502
408,E6,sample-132,High,OTU,Rarefaction,ten,Facility 1,Winter,0.44788518,2.010393707,102,2632.528811,19.93409735
409,E7,sample-137,High,OTU,Rarefaction,ten,Facility 1,Winter,0.52605823,1.953555147,42.5,4871.025919,20.29839656
410,15,sample-14,High,OTU,Rarefaction,ten,Facility 2,Spring,0.423949284,1.455836417,34,6370.857495,17.58690754
